i,env.env.aviary.elapsed_time,agent,act,rewards,termination,truncation,info,model,num_agents,posx,posy,posz,all_start_pos,agent_start_pos,obs
528,10.041666666666666,player_2,[-0.1814754   0.05648653 -1.12436652  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.7937331284860802,-1.3080992943439584,0.9495384151288849,"[[-1.27570737 -0.6077187   1.84755403]
 [ 1.80520726  1.68931338  1.04460638]
 [-0.84516843  1.94978622  0.91044918]]",[-0.84516843  1.94978622  0.91044918],"[-3.80123632e-01 -5.88796374e-01  9.11441513e-01 -5.47201429e-03
 -8.01843152e-03 -6.10309131e-01 -1.14503324e-03 -5.47454756e-02
  9.46291034e-01 -1.79373313e+00 -1.30809929e+00  9.49538415e-01
 -1.04034968e-01  8.87833983e-02 -1.45170838e-01  0.00000000e+00
  3.81821646e-01  4.53113209e-01  3.79234180e-01  3.76921372e-01
  5.18025759e-01  7.00380593e-01  8.98015619e-01]"
529,10.041666666666666,player_2,[0.0041604  0.08660761 0.34103528 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.3897685443422766,1.3474282534050022,1.0479977055980745,"[[ 0.40950501  1.75997929  1.33864852]
 [ 1.35206568  1.18360731  1.77653296]
 [-0.47446802 -0.09170465  1.2642235 ]]",[-0.47446802 -0.09170465  1.2642235 ],"[ 6.95520195e-02 -3.40940421e-02 -1.02648522e+00 -4.78739704e-03
 -1.32837514e-03 -8.27849467e-01 -2.71517741e-02 -6.29046258e-02
  4.62366878e-01 -3.89768544e-01  1.34742825e+00  1.04799771e+00
 -2.32439607e-01 -1.94354132e-01 -2.80808240e-01  0.00000000e+00
  1.51616267e-01  1.04771704e-01  1.07640971e-01  1.19950813e-01
  7.99273551e-01  4.12551033e-01  2.90650813e-01]"
530,10.041666666666666,player_2,[-0.189309   -0.33742976 -0.21146145  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.9551552422416361,0.19776805624821464,0.9882379296930456,"[[-0.28544799  0.68962972  1.78329966]
 [ 0.90534509  0.63457482  0.62342573]
 [-0.20847518 -0.00979928  0.74997995]]",[-0.20847518 -0.00979928  0.74997995],"[ 0.09048842 -0.01829671  0.72669162  0.00441568 -0.00108037 -1.07688154
 -0.00743027 -0.02943681 -0.85124883 -0.95515524  0.19776806  0.98823793
 -0.04454841 -0.01463552  0.37929931  1.          0.68746082  0.67345425
  0.6217527   0.62363577  0.66970725  0.49186166  0.79506173]"
531,0.008333333333333333,player_2,[ 0.34028345  0.15568252 -1.37720907  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,0.9941216077498848,0.4359830238898866,0.004488193152582819,"[[ 0.99412153  0.43598315  0.0040098 ]
 [ 0.290104    1.99512537  1.4893613 ]
 [-1.74382441 -1.44178229  1.31012969]]",[-1.74382441 -1.44178229  1.31012969],"[-1.57779312e-04  7.57805738e-04 -1.47703221e-04 -6.57414773e-07
  3.15752370e-06 -6.15431125e-07  1.81298782e-05 -3.02152196e-05
  1.14815515e-01  9.94121608e-01  4.35983024e-01  4.48819315e-03
  2.62443144e-02 -2.60603875e-02 -2.88349986e+00  0.00000000e+00
  2.67030112e-01  2.76182205e-01  3.63382308e-02  3.22187454e-02
 -7.70516347e-08  1.25582290e-07 -4.78397977e-04]"
532,0.6333333333333333,player_2,[ 0.25664344  0.28215724 -0.53575218  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.5492431830023834,-1.350829478483336,0.454598274451172,"[[-1.55287922 -1.34332696  0.44550392]
 [-1.03471303 -1.80412099  1.55209509]
 [-0.38327622 -0.56867008  1.8189442 ]]",[-0.38327622 -0.56867008  1.8189442 ],"[ 0.06996261 -0.17778222  1.17665224  0.00438305  0.00990324 -0.53452828
  0.02816509 -0.01468282 -0.21470449 -1.54924318 -1.35082948  0.45459827
 -0.00674766 -0.37093794  1.42440987  0.          0.07858578  0.04987783
  0.12688684  0.10920438 -0.00363604  0.00750252 -0.00909435]"
533,1.0583333333333333,player_2,[0.02332886 0.68811971 0.08184043 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.6179810784275643,0.033014133330412296,1.1993210711879305,"[[-1.59665594  0.06542419  1.36213477]
 [-1.11398146 -1.602306    1.43316588]
 [-0.54967164  1.49186989  1.3827048 ]]",[-0.54967164  1.49186989  1.3827048 ],"[ 0.49495151  0.42185257  0.31083812 -0.02760114 -0.00485946 -0.8740642
 -0.00276393 -0.09362046  0.00851789 -1.61798108  0.03301413  1.19932107
  0.23317131  0.32694036  0.71451366  0.          0.08533825  0.05189648
  0.14804807  0.17800945  0.02132514  0.03241005  0.1628137 ]"
534,0.008333333333333333,player_2,[-0.14510924 -0.42502159 -1.61130214  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.9840204958292045,-1.1187859409693424,1.3665796785139446,"[[-1.98402050e+00 -1.11878594e+00  1.36674766e+00]
 [ 3.14331896e-01  1.83920988e+00  1.01855321e+00]
 [-8.50359565e-01  1.61305953e+00  9.18418673e-04]]",[-8.50359565e-01  1.61305953e+00  9.18418673e-04],"[-1.94616299e-03  1.08051659e-03 -1.14776419e-02 -8.10912012e-06
  4.50195857e-06 -4.78235263e-05  1.81493855e-07  3.26914485e-07
 -4.03144213e-02 -1.98402050e+00 -1.11878594e+00  1.36657968e+00
 -1.06080376e-01  8.99825096e-02 -4.91702944e-01  0.00000000e+00
  8.74918587e-02  8.79854053e-02  3.26530884e-02  4.53774416e-02
  0.00000000e+00  0.00000000e+00  1.67976755e-04]"
535,2.5166666666666666,player_2,[-0.06688154  0.03899792 -0.55400652  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.6474544517370975,-0.9628862478068609,1.5255229023411767,"[[-0.52757158 -0.71773857  1.81512934]
 [-1.19120668  1.11363534  0.21848162]
 [-0.95875292 -1.17963029  1.01225092]]",[-0.95875292 -1.17963029  1.01225092],"[-0.13466064 -0.11573309  0.98038508 -0.00301725  0.00499493 -0.62185721
  0.00949495 -0.14947876 -0.41934057 -0.64745445 -0.96288625  1.5255229
  0.2632927   0.27898097  1.70407867  0.          0.05466301  0.11258375
  0.20631269  0.22026748  0.11988287  0.24514768  0.28960644]"
536,0.6333333333333333,player_2,[-0.07377269 -0.04213232 -0.24892941  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.092819060906962,-1.4617204485733826,1.3337329089914465,"[[-1.08458029e+00 -1.43630130e+00  1.46422666e+00]
 [-4.59550256e-01 -1.02164609e-03  8.55799801e-01]
 [ 3.18170280e-01 -1.48264712e+00  1.74738865e+00]]",[ 0.31817028 -1.48264712  1.74738865],"[ 0.12612519  0.16978036 -1.70183243  0.00740324  0.00178643 -0.5958889
  0.01208815 -0.08613212 -0.27718572 -1.09281906 -1.46172045  1.33373291
 -0.09777857 -0.05748522 -1.17615283  0.          0.0891067   0.05176185
  0.17270571  0.1808438   0.00823877  0.02541914  0.13049375]"
537,0.5166666666666667,player_2,[-0.11829504 -0.43497813 -0.14545402  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.8585630716632073,-0.3329763041453071,2.6471253667982586e-05,"[[ 1.85867058 -0.33189543  1.19766567]
 [-1.39375607  1.66271594  0.8467738 ]
 [ 0.3227996   0.57452515  1.38339055]]",[0.3227996  0.57452515 1.38339055],"[-7.55808123e-02 -5.62235373e-02 -1.04994139e+00  1.18899855e-02
 -1.55978966e-02  1.17179032e-01 -7.42978570e-02 -6.01512545e-02
 -4.63854059e+00  1.85856307e+00 -3.32976304e-01  2.64712537e-05
 -3.01747546e-02 -2.16547549e-02 -1.16555762e+00  0.00000000e+00
  6.70062147e-02  7.56347081e-02  5.56562222e-02  5.59769680e-02
  1.07513289e-04  1.08087699e-03  1.19763920e+00]"
538,0.5333333333333333,player_2,[0.06502029 0.61759132 1.55109382 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.566614477610548,1.7180560002978271,0.54233326487225,"[[-1.56206374  1.71904717  0.5575244 ]
 [-0.44794778 -1.36827765  1.26238898]
 [ 0.50773263  0.39387246  1.82361978]]",[0.50773263 0.39387246 1.82361978],"[ 1.25925927e-01  3.17063786e-01 -1.87146926e-01  8.73990257e-04
  5.58581002e-03 -9.00501325e-01 -9.54206935e-03 -1.56632165e-02
 -6.69275200e-01 -1.56661448e+00  1.71805600e+00  5.42333265e-01
  2.63403267e-01  3.37016165e-01 -2.27216557e-02  0.00000000e+00
  4.89350410e-02  6.27768670e-02  1.55911147e-01  1.60182717e-01
  4.55073320e-03  9.91167663e-04  1.51911317e-02]"
539,0.575,player_2,[-0.05985739  0.13207223 -0.37636894  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.3005397951115287,0.4949779613435825,1.3093117000973664,"[[-1.29375854  0.50532485  1.4296698 ]
 [ 1.63132044  0.59599535  0.50696106]
 [ 0.31073003 -1.08065811  1.36406823]]",[ 0.31073003 -1.08065811  1.36406823],"[-0.69513407  0.01865647 -1.21918327  0.00686374  0.0134382  -0.86895513
 -0.0038192  -0.04591608  0.23735    -1.3005398   0.49497796  1.3093117
  0.35193309 -0.63081568  0.0259681   0.          0.13474648  0.14108504
  0.20232686  0.08328551  0.00678126  0.01034689  0.1203581 ]"
540,1.65,player_2,[ 0.06223226 -0.29220486  0.13890424  0.28321874],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.47382584810519324,1.158892916390031,1.0462460883241809,"[[-0.41424794  1.18537558  1.07453904]
 [ 1.97592247  0.6364712   0.29185668]
 [-0.73163769  0.03673822  0.24204766]]",[-0.73163769  0.03673822  0.24204766],"[ 0.10499516  0.15638396  1.00226802 -0.00188429  0.00444429 -1.19677544
 -0.01361361 -0.06927164 -0.42909309 -0.47382585  1.15889292  1.04624609
  0.0254403  -0.06744494  1.58439243  0.          0.07573278  0.05193693
  0.18890371  0.17646697  0.05957791  0.02648266  0.02829296]"
541,10.041666666666666,player_2,[-0.3590385   0.0391066   0.782368    0.47573781],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.5691660763867329,1.0920106700349526,0.7662333303074864,"[[ 0.14273904  1.50946464  0.75233295]
 [-0.13989324  1.50973042  1.82087369]
 [ 1.60185251  1.19507126  0.924544  ]]",[1.60185251 1.19507126 0.924544  ],"[ 8.92062031e-01  4.86204376e-01 -1.58852045e+00  5.85739507e-04
 -1.94180688e-02 -8.38607363e-01  6.95582199e-03 -9.62390916e-02
  5.49172087e-01 -5.69166076e-01  1.09201067e+00  7.66233330e-01
 -2.11274415e-01  8.91580462e-01 -5.28749526e-01  0.00000000e+00
  5.30917231e-01  6.24426343e-01  2.54066762e-01  3.53564389e-01
  7.11905119e-01  4.17453966e-01 -1.39003802e-02]"
542,6.333333333333333,player_2,[-0.56918943 -0.36828297  0.13006869  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.2543003598908522,0.09741847132210207,0.8627291051920674,"[[ 0.39231455  0.64623945  0.19798499]
 [-0.09695092 -0.52921047  0.40807272]
 [ 1.88682231  1.9439485   0.08173335]]",[1.88682231 1.9439485  0.08173335],"[ 8.25251703e-02 -9.76765739e-02 -1.19931618e+00  1.10266621e-03
 -9.71982261e-03 -1.04499693e+00  1.30717818e-02 -1.63611601e-01
  2.20409260e-01 -2.54300360e-01  9.74184713e-02  8.62729105e-01
  1.23055644e-01  1.67847469e-01 -1.20231795e+00  0.00000000e+00
  4.97160229e-02  8.20463279e-02  5.73489826e-02  8.24292213e-02
  6.46614912e-01  5.48820983e-01 -6.64744118e-01]"
543,10.041666666666666,player_2,[0.17405358 0.04566164 0.31589824 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-2.158735301333039,0.6934539157075493,0.4220885782162163,"[[-1.96388409  0.44215198  0.92590435]
 [-1.79688558 -0.85826999  0.83815767]
 [-1.43247108  1.1399536   1.79319793]]",[-1.43247108  1.1399536   1.79319793],"[-3.75318544e-01  4.75701352e-02  1.18760535e+00  1.76977985e-04
 -1.01552384e-04 -8.84313611e-01 -3.28000457e-02  2.16351443e-02
 -6.31950633e-01 -2.15873530e+00  6.93453916e-01  4.22088578e-01
 -2.38975376e-01 -3.00354779e-01  1.71478772e+00  9.45958018e-01
  5.97832332e-01  5.65967533e-01  6.85296846e-01  6.72855946e-01
  1.94851212e-01 -2.51301940e-01  5.03815772e-01]"
544,0.7333333333333333,player_2,[-0.31558731 -0.36005044 -0.87664807  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.971398372357997,-1.1605723352131392,0.0008630064157196943,"[[ 1.96889059 -1.1323966   1.03563618]
 [ 0.49854458 -0.69944259  1.03024764]
 [ 1.08259949  0.99864232  0.19727477]]",[1.08259949 0.99864232 0.19727477],"[ 7.40369510e-02 -2.38494772e-02 -3.16296894e-01  2.98930902e-03
 -4.11259403e-03  3.00486282e-01 -2.78219966e-02 -6.08568602e-02
 -4.32175172e+00  1.97139837e+00 -1.16057234e+00  8.63006416e-04
  5.96431717e-02 -4.75379080e-02 -5.82050443e-01  0.00000000e+00
  1.23545559e-01  1.18513552e-01  4.96044541e-02  5.17461146e-02
 -2.50778268e-03  2.81757370e-02  1.03477318e+00]"
545,10.041666666666666,player_2,[0.18872908 0.68888289 0.15647212 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.2433789399815558,1.6374280581454599,0.5046979147645554,"[[-0.87701189  1.78432478  0.46794049]
 [ 0.40380752  1.99520322  1.6218453 ]
 [-0.1575031   0.73925323  1.27640421]]",[-0.1575031   0.73925323  1.27640421],"[-0.62172229 -0.22881545  1.3684075  -0.00419111 -0.00416325 -0.98817195
 -0.01249669 -0.02587758 -0.29403512 -1.24337894  1.63742806  0.50469791
  0.10961565  0.17160644  0.81536078  0.          0.343812    0.38029833
  0.22424638  0.21413259  0.36636705  0.14689672 -0.03675742]"
546,0.041666666666666664,player_2,[ 0.20384035  0.09526372 -0.04517391  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.4682819074189817,1.0639175428919267,0.16200948246029206,"[[-0.46828114  1.06391692  0.16797951]
 [-1.89264493  1.15078051  1.96223132]
 [ 1.39045252 -0.48542877  0.01617602]]",[ 1.39045252 -0.48542877  0.01617602],"[-1.11582971e-01 -1.24243217e-01 -2.56756322e+00 -3.40613734e-03
 -4.43159138e-03 -5.14647248e-02 -1.33824461e-03  1.02647273e-03
 -2.86119294e-01 -4.68281907e-01  1.06391754e+00  1.62009482e-01
  7.91000947e-02  7.10938632e-01 -2.90684462e+00  0.00000000e+00
  1.66975805e-01  2.23128441e-01  5.26693588e-02  8.92130054e-02
  7.64849792e-07 -6.27437199e-07  5.97002354e-03]"
547,10.041666666666666,player_2,[ 0.31422892  0.21591282 -0.64718658  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.4862738035198872,-1.8601525343676835,1.1306932438669217,"[[-0.83926893 -0.85458845  1.95954918]
 [-0.10846696  0.96765694  1.99869986]
 [ 1.12849001  1.64372456  0.27968403]]",[1.12849001 1.64372456 0.27968403],"[-1.10549505  1.440398    1.19020684  0.0176875   0.01776375 -0.81011305
  0.03165763 -0.08484141  0.71583568 -1.4862738  -1.86015253  1.13069324
 -0.31340352 -0.28325039 -0.085485    0.          0.54197071  0.34472777
  0.34331671  0.42561004  0.64700487  1.00556409  0.82885594]"
548,10.041666666666666,player_2,[-0.22728065 -0.20251946  0.18474662  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.5123219397475616,-0.0599002015766309,0.651325402080984,"[[-0.95160902  0.16415966  0.9506948 ]
 [ 1.29155016  0.90718505  1.73773709]
 [ 1.61597144  0.41144896  0.65289039]]",[1.61597144 0.41144896 0.65289039],"[-0.63331722  1.10569472  0.73194935 -0.01096862  0.00612396 -0.82878632
 -0.03737178 -0.05093672  0.67583676 -1.51232194 -0.0599002   0.6513254
 -0.22625792 -0.12801363 -0.81361449  0.          0.45969551  0.45310576
  0.42834125  0.37785026  0.56071292  0.22405986  0.2993694 ]"
549,0.525,player_2,[-0.07632641 -0.12522925  1.95447588  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.3562519990910373,-0.7181963405969988,0.9477429933020838,"[[-0.3423067  -0.70188692  0.98709086]
 [ 1.84409203 -1.58464267  1.18646822]
 [ 0.54490189 -0.10936654  0.99124809]]",[ 0.54490189 -0.10936654  0.99124809],"[-7.79056230e-01  5.73345336e-01  2.94068307e+00  1.01328741e-03
  1.16896784e-02 -5.28294134e-01 -1.28844644e-02 -6.95992923e-02
 -1.00821153e-01 -3.56251999e-01 -7.18196341e-01  9.47742993e-01
 -1.57245368e-01  7.96273798e-02  1.71818209e+00  1.00000000e+00
  9.65333357e-01  8.96350327e-01  8.94077718e-01  8.65571281e-01
  1.39453025e-02  1.63094255e-02  3.93478635e-02]"
550,0.6416666666666667,player_2,[ 0.00956876 -0.21172114  2.23509884  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.8658183847152767,-1.3732477303621944,0.003954023449494286,"[[ 1.86617001 -1.37130414  1.79497448]
 [-1.39079761 -0.67103845  1.57507066]
 [ 0.73647118  0.34851675  0.42463775]]",[0.73647118 0.34851675 0.42463775],"[-6.38279470e-02  1.86155639e-01 -5.48092977e-04  3.11981581e-03
 -8.91425267e-03  4.04481715e-01  2.92700221e-03  9.81663192e-04
  1.25912052e-01  1.86581838e+00 -1.37324773e+00  3.95402345e-03
 -5.91277629e-02 -2.01104715e-01 -7.08428502e-01  0.00000000e+00
  6.95972706e-02  5.83327796e-02  8.05232414e-02  7.13038214e-02
  3.51622661e-04  1.94359503e-03  1.79102046e+00]"
551,3.058333333333333,player_2,[ 0.01147426  0.40733761 -1.67973757  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.8782048403216118,-0.23796387122611312,0.6399732609186409,"[[-1.80396872 -0.18294491  0.8660035 ]
 [-0.6876049  -0.97533813  0.5090109 ]
 [-0.59442639  1.65852265  0.46622716]]",[-0.59442639  1.65852265  0.46622716],"[ 0.30774963  0.43529262 -0.13318585 -0.01420941 -0.01392721 -0.79388932
  0.00205416 -0.05202914  0.06969003 -1.87820484 -0.23796387  0.63997326
 -0.10455679  0.61883909 -0.03670885  0.          0.07378634  0.0556068
  0.05773245  0.15071068  0.07423612  0.05501896  0.22603024]"
552,7.55,player_2,[ 0.28545049 -0.00412246  1.21561539  1.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.1713744402278388,-0.5067682604013511,-0.005687153442736712,"[[1.78077067 0.41546743 0.66014751]
 [1.72606425 0.36865197 1.9337924 ]
 [0.74973343 0.51127517 0.78937422]]",[0.74973343 0.51127517 0.78937422],"[-3.17197104e-02 -9.42535419e-02 -3.86240891e-01  4.89200913e-03
 -3.21029141e-03 -3.98009779e-01 -5.48132416e-02 -1.87303472e-01
 -3.93526141e+00  1.17137444e+00 -5.06768260e-01 -5.68715344e-03
 -2.09176987e-02 -5.93533367e-03 -4.83491063e-01  0.00000000e+00
  8.59724878e-02  8.92962077e-02  5.19299525e-02  5.76406488e-02
  6.09396228e-01  9.22235692e-01  6.65834668e-01]"
553,10.041666666666666,player_2,[0.16041791 0.08723059 0.01844928 0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",False,True,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.8468697434241094,0.06017017388245572,0.6788189449720794,"[[-0.28325957  0.56398424  0.29892761]
 [-0.08122007  1.86607547  0.9137932 ]
 [-1.03334784  1.55462373  0.28027819]]",[-1.03334784  1.55462373  0.28027819],"[-0.26739631  0.34178477 -0.1013152   0.00345999 -0.00694672 -0.99484384
  0.02284653 -0.09728453  0.23943704 -0.84686974  0.06017017  0.67881894
  0.39848587 -0.05469866  1.2135731   0.          0.04982202  0.08262513
  0.23753344  0.17145485  0.56361017  0.50381406 -0.37989133]"
554,0.6083333333333333,player_2,[-0.12276169 -0.22714581  0.03213637  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.9635180461380274,1.24724257474947,1.2617562903523702,"[[-0.95551323  1.26222351  1.31144333]
 [ 0.74978681 -1.54298771  1.6728449 ]
 [-0.18888368  0.14252936  1.4440773 ]]",[-0.18888368  0.14252936  1.4440773 ],"[ 0.6217365   0.21129004 -0.34166226 -0.00182334  0.01092298 -0.91359209
  0.00755005 -0.04259346  0.08742874 -0.96351805  1.24724257  1.26175629
 -0.27161691 -0.41417497  0.11929724  0.          0.14838143  0.06552147
  0.19844238  0.20726245  0.00800481  0.01498094  0.04968704]"
555,0.16666666666666666,player_2,[-0.08316457 -0.19423868  1.77649164  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-0.9223049474372025,-1.9206184448879755,1.787161886102766,"[[-0.92238063 -1.92042118  1.90426001]
 [-0.83296352  0.51671096  0.75821466]
 [ 1.44705057 -1.24394087  0.11213116]]",[ 1.44705057 -1.24394087  0.11213116],"[ 1.10807896e-01 -1.65262012e-01  1.40362320e+00  2.30903227e-02
  2.21221842e-03  1.01234044e-01  3.85256701e-03 -3.51790376e-02
 -1.39338113e+00 -9.22304947e-01 -1.92061844e+00  1.78716189e+00
  9.97718647e-02 -3.20678949e-01  1.75020409e+00  0.00000000e+00
  6.50886923e-02  4.83045813e-02  1.15238811e-01  1.04488816e-01
 -7.56873913e-05  1.97263484e-04  1.17098127e-01]"
556,1.55,player_2,[-0.13571444  0.09235793  1.36878181  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,-1.7264720143149934,0.7723065969351407,1.4080232656462437,"[[-1.65820377  0.82668985  1.72773587]
 [ 0.32405544  0.67146411  1.39577222]
 [-0.60208539 -0.4771909   0.09323448]]",[-0.60208539 -0.4771909   0.09323448],"[-0.81462369  0.43307983  0.80202184 -0.01656776  0.01810804 -0.8141164
 -0.01154219 -0.08089769 -0.20262698 -1.72647201  0.7723066   1.40802327
 -0.10685737 -0.17913763 -0.4039115   0.          0.2530326   0.25482376
  0.19474936  0.13363343  0.06826824  0.05438325  0.31971261]"
557,0.35833333333333334,player_2,[ 0.09158356  0.20888218 -2.18841791  0.        ],"{'player_0': -31921.831751279933, 'player_1': -29961.26302662123, 'player_2': -29316.005995000174}",True,False,{},C:/projects/pyflyt-hover/apps/labanca/models/pyflyt_hover_20231204-054100.zip,3,1.11625090691581,0.29796195335892023,1.7939071583687742,"[[ 1.11823578  0.30427298  1.81539356]
 [-1.19075494 -1.52140018  0.56546334]
 [ 1.51922957  0.05918881  0.71715698]]",[1.51922957 0.05918881 0.71715698],"[ 5.57717027e-01  2.11673248e+00 -4.16004997e+00  2.32629071e-02
 -1.63670640e-02 -6.29497943e-01 -1.72339256e-03 -4.71792271e-02
  3.21960963e-01  1.11625091e+00  2.97961953e-01  1.79390716e+00
  1.83722466e-01  1.31253958e+00 -7.00327039e-01  0.00000000e+00
  1.46667861e-01  1.21822345e-01  4.55859822e-01  4.91996794e-01
  1.98487101e-03  6.31102720e-03  2.14863981e-02]"
